txtid	date	year	settlement	county	from	to	soc.stat	hit
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!Generosae d[...]ne et Affinis Nobis honoran[...] salutem, et affin[...] n[...]r[...] significacionem} ||]]  
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!Sub rosa}  kegyelmednek írván,  || kegyelmed legyen minden szolgájával készen,  || de ne hirdetődjék,  || csak gyűjtse össze kegyelmed Várdában,  || és legyen készen.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[{\!lat!Sub rosa}  kegyelmednek írván,  || kegyelmed legyen minden szolgájával készen,  || de ne hirdetődjék,  || csak gyűjtse össze kegyelmed Várdában,  || és legyen készen.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[{\!lat!Sub rosa}  kegyelmednek írván,  || kegyelmed legyen minden szolgájával készen,  || de ne hirdetődjék,  || csak gyűjtse össze kegyelmed Várdában,  || és legyen készen.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[{\!lat!Sub rosa}  kegyelmednek írván,  || kegyelmed legyen minden szolgájával készen,  || de ne hirdetődjék,  || csak gyűjtse össze kegyelmed Várdában,  || és legyen készen.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[{\!lat!Sub rosa}  kegyelmednek írván,  || kegyelmed legyen minden szolgájával készen,  || de ne hirdetődjék,  || csak gyűjtse össze kegyelmed Várdában,  || és legyen készen.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 *[[Talán  Isten adja,  || hogy Vainn János jó  módot hoz előnkbe'n.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[Talán  Isten adja,  || hogy Vainn János jó  módot hoz előnkbe'n.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 *[[Istenért  kérlek,  || csak egy szolgád, csak senki se értse,  || ugyan senki is!  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[Istenért  kérlek,  || csak egy szolgád, csak senki se értse,  || ugyan senki is!  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[Istenért  kérlek,  || csak egy szolgád, csak senki se értse,  || ugyan senki is!  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 *[[Sógorodat  is Istenért kérjed,  || ne mondja se szolgájának, senkinek jámbor efelett,  || még a gazdaasszonyok se értsenek.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[Sógorodat  is Istenért kérjed,  || ne mondja se szolgájának, senkinek jámbor efelett,  || még a gazdaasszonyok se értsenek.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[Sógorodat  is Istenért kérjed,  || ne mondja se szolgájának, senkinek jámbor efelett,  || még a gazdaasszonyok se értsenek.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 *[[Isten  kegyelmeddel.  ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!ex tagi 12 Aug[usti] 1589} ||  Második levelemre mindjárást indulhassunk:  || {\!lat!G, D, V Affinis Comes Stephanus de Bathor mppria} ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[{\!lat!ex tagi 12 Aug[usti] 1589} ||  Második levelemre mindjárást indulhassunk:  || {\!lat!G, D, V Affinis Comes Stephanus de Bathor mppria} ||]] 
Tel. 76	1589-08-12	1589			Báthory István	Telegdy Pál	nemes	 [[{\!lat!ex tagi 12 Aug[usti] 1589} ||  Második levelemre mindjárást indulhassunk:  || {\!lat!G, D, V Affinis Comes Stephanus de Bathor mppria} ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 *[[{\!lat!Generoso domino Paulo Telegdj de eadem afini Nostro et Nobis honoran[...]} ||]]  
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 *[[{\!lat!Generose d[...]ne Afinis Nobis honoran[...] Salutem et Nostri Comen[...]} ||]]  
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 *[[Atyámfia,  Pál uram, bizony igen akarom vala,  || ha különben megyen vala a dolog végéhez,  || de tudtam én azt,  || hogy Garam is utánamegyen Szentmártonnak.  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Atyámfia,  Pál uram, bizony igen akarom vala,  || ha különben megyen vala a dolog végéhez,  || de tudtam én azt,  || hogy Garam is utánamegyen Szentmártonnak.  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Atyámfia,  Pál uram, bizony igen akarom vala,  || ha különben megyen vala a dolog végéhez,  || de tudtam én azt,  || hogy Garam is utánamegyen Szentmártonnak.  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Atyámfia,  Pál uram, bizony igen akarom vala,  || ha különben megyen vala a dolog végéhez,  || de tudtam én azt,  || hogy Garam is utánamegyen Szentmártonnak.  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 *[[Immár  másképpen kezdjen kegyelmed hozzá,  || ami úton elkezdtétek,  || lássátok, jámborok.  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Immár  másképpen kezdjen kegyelmed hozzá,  || ami úton elkezdtétek,  || lássátok, jámborok.  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Immár  másképpen kezdjen kegyelmed hozzá,  || ami úton elkezdtétek,  || lássátok, jámborok.  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 *[[Ami  a Rákóczi dolgát illeti,  || én nem tudom,  || honnét indult a jámbor arra,  ||de azért, || <amint én hallom,>  ||kevés tízezer forintja vagyon Rákóczi uramnak. ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Ami  a Rákóczi dolgát illeti,  || én nem tudom,  || honnét indult a jámbor arra,  ||de azért, || <amint én hallom,>  ||kevés tízezer forintja vagyon Rákóczi uramnak. ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Ami  a Rákóczi dolgát illeti,  || én nem tudom,  || honnét indult a jámbor arra,  ||de azért, || <amint én hallom,>  ||kevés tízezer forintja vagyon Rákóczi uramnak. ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Ami  a Rákóczi dolgát illeti,  || én nem tudom,  || honnét indult a jámbor arra,  ||de azért, || <amint én hallom,>  ||kevés tízezer forintja vagyon Rákóczi uramnak. ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[Ami  a Rákóczi dolgát illeti,  || én nem tudom,  || honnét indult a jámbor arra,  ||de azért, || <amint én hallom,>  ||kevés tízezer forintja vagyon Rákóczi uramnak. ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 *[[Isten  kegyelmeddel!  ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 *[[{\!lat!Datum in Arce Nostra Echied 7 9bris Anno 1589} ||  {\!lat!Comes Stephanus de Bathor} ||]] 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 [[{\!lat!Datum in Arce Nostra Echied 7 9bris Anno 1589} ||  {\!lat!Comes Stephanus de Bathor} ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!Generoso domino Paulo telegdj de eiadem afini nobis honoran[...] } ||]]  
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!Generose d[...]ne Afinis Nobis honoran[...] salutem et Nostri Comen[...]} ||]]  
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Szerelmes  atyámfia, Pál uram, a kegyelmed levelét megértettem,  || melyben írja kegyelmed,  || hogy tekegyelmedet arra indították volna,  || hogy tekegyelmed Ugnótnéval megbékéllenék maga személyében.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Szerelmes  atyámfia, Pál uram, a kegyelmed levelét megértettem,  || melyben írja kegyelmed,  || hogy tekegyelmedet arra indították volna,  || hogy tekegyelmed Ugnótnéval megbékéllenék maga személyében.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Szerelmes  atyámfia, Pál uram, a kegyelmed levelét megértettem,  || melyben írja kegyelmed,  || hogy tekegyelmedet arra indították volna,  || hogy tekegyelmed Ugnótnéval megbékéllenék maga személyében.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Szerelmes  atyámfia, Pál uram, a kegyelmed levelét megértettem,  || melyben írja kegyelmed,  || hogy tekegyelmedet arra indították volna,  || hogy tekegyelmed Ugnótnéval megbékéllenék maga személyében.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Azért,  szerelmes atyámfia, Pál uram, adja Isten minden jóra,  || de én kétséges vagyok benne,  || akkor hiszem,  || mikor látom,  || ?vajh ki igen álnok kurváné az.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Azért,  szerelmes atyámfia, Pál uram, adja Isten minden jóra,  || de én kétséges vagyok benne,  || akkor hiszem,  || mikor látom,  || ?vajh ki igen álnok kurváné az.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Azért,  szerelmes atyámfia, Pál uram, adja Isten minden jóra,  || de én kétséges vagyok benne,  || akkor hiszem,  || mikor látom,  || ?vajh ki igen álnok kurváné az.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Azért,  szerelmes atyámfia, Pál uram, adja Isten minden jóra,  || de én kétséges vagyok benne,  || akkor hiszem,  || mikor látom,  || ?vajh ki igen álnok kurváné az.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Azért,  szerelmes atyámfia, Pál uram, adja Isten minden jóra,  || de én kétséges vagyok benne,  || akkor hiszem,  || mikor látom,  || ?vajh ki igen álnok kurváné az.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Hogy  pedig a minap szemben nem lett veletek,  || nem az az oka,  || hogy beteges volt volna,  || avagy félt volna tőletek,  || hanem csak alattomban ő is rája tartja magát,  || mint a házas a karimás süvegre.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Hogy  pedig a minap szemben nem lett veletek,  || nem az az oka,  || hogy beteges volt volna,  || avagy félt volna tőletek,  || hanem csak alattomban ő is rája tartja magát,  || mint a házas a karimás süvegre.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Hogy  pedig a minap szemben nem lett veletek,  || nem az az oka,  || hogy beteges volt volna,  || avagy félt volna tőletek,  || hanem csak alattomban ő is rája tartja magát,  || mint a házas a karimás süvegre.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Hogy  pedig a minap szemben nem lett veletek,  || nem az az oka,  || hogy beteges volt volna,  || avagy félt volna tőletek,  || hanem csak alattomban ő is rája tartja magát,  || mint a házas a karimás süvegre.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Hogy  pedig a minap szemben nem lett veletek,  || nem az az oka,  || hogy beteges volt volna,  || avagy félt volna tőletek,  || hanem csak alattomban ő is rája tartja magát,  || mint a házas a karimás süvegre.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Hogy  pedig a minap szemben nem lett veletek,  || nem az az oka,  || hogy beteges volt volna,  || avagy félt volna tőletek,  || hanem csak alattomban ő is rája tartja magát,  || mint a házas a karimás süvegre.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Ahol  írja azt kegyelmed,  || hogy kegyelmed eddig is örömest meglátogatott volna,  || de kegyelmednek sok dolgai voltak,  || nincsen atyámfia, Pál uram, semmi vétek benne.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Ahol  írja azt kegyelmed,  || hogy kegyelmed eddig is örömest meglátogatott volna,  || de kegyelmednek sok dolgai voltak,  || nincsen atyámfia, Pál uram, semmi vétek benne.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Ahol  írja azt kegyelmed,  || hogy kegyelmed eddig is örömest meglátogatott volna,  || de kegyelmednek sok dolgai voltak,  || nincsen atyámfia, Pál uram, semmi vétek benne.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Ahol  írja azt kegyelmed,  || hogy kegyelmed eddig is örömest meglátogatott volna,  || de kegyelmednek sok dolgai voltak,  || nincsen atyámfia, Pál uram, semmi vétek benne.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Én  kegyelmedet mindenkoron nagy örömest látom mint jó uramat, szerelmes atyámfiát.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Kegyelmed  köszöntse én szómmal húgomat!  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Ami  a több dolgot illeti,  || hiszem, || Isten időt ad hozzája,  || beszélgethetünk arról.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Ami  a több dolgot illeti,  || hiszem, || Isten időt ad hozzája,  || beszélgethetünk arról.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Ami  a több dolgot illeti,  || hiszem, || Isten időt ad hozzája,  || beszélgethetünk arról.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[Ami  a több dolgot illeti,  || hiszem, || Isten időt ad hozzája,  || beszélgethetünk arról.  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[Isten  tartsa meg kegyelmedet!  ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!Datum in Curia Nostra Bathor 23 Nouembris 1589} ||  {\!lat!Comes Stephanus de Bathor} ||]] 
Tel. 78	1589-11-23	1589			Báthory István	Telegdy Pál	nemes	 [[{\!lat!Datum in Curia Nostra Bathor 23 Nouembris 1589} ||  {\!lat!Comes Stephanus de Bathor} ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!Generoso domino paulo telegdj de Eiadem Afiny Nobis honoran[...]} ||]]  
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 *[[{\!lat!!lat!Generosae d[...]ne et Affinis Nobis honoran[...] Salutem et omnia foelicia huius Noui Anni cum Affin[...] no[...]r[...] significacione} ||]]  
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 *[[Ez  este adák meg a kegyelmed levelét,  || melyből értem,  || hogy Isten kegyelmeteknek leányt adott,  || és a húgunk csak meg nem halt.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Ez  este adák meg a kegyelmed levelét,  || melyből értem,  || hogy Isten kegyelmeteknek leányt adott,  || és a húgunk csak meg nem halt.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Ez  este adák meg a kegyelmed levelét,  || melyből értem,  || hogy Isten kegyelmeteknek leányt adott,  || és a húgunk csak meg nem halt.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Ez  este adák meg a kegyelmed levelét,  || melyből értem,  || hogy Isten kegyelmeteknek leányt adott,  || és a húgunk csak meg nem halt.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 *[[Istennek  hála legyen,  || mind egyiken, s mind másikon,  ||kiválóképpen || <az anyjuk hogy megmaradt élve,>  ||elég nyereség mindkettőnknek, || ki hogy ezután is éljen,  || kívánom Istentől!  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Istennek  hála legyen,  || mind egyiken, s mind másikon,  ||kiválóképpen || <az anyjuk hogy megmaradt élve,>  ||elég nyereség mindkettőnknek, || ki hogy ezután is éljen,  || kívánom Istentől!  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Istennek  hála legyen,  || mind egyiken, s mind másikon,  ||kiválóképpen || <az anyjuk hogy megmaradt élve,>  ||elég nyereség mindkettőnknek, || ki hogy ezután is éljen,  || kívánom Istentől!  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Istennek  hála legyen,  || mind egyiken, s mind másikon,  ||kiválóképpen || <az anyjuk hogy megmaradt élve,>  ||elég nyereség mindkettőnknek, || ki hogy ezután is éljen,  || kívánom Istentől!  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Istennek  hála legyen,  || mind egyiken, s mind másikon,  ||kiválóképpen || <az anyjuk hogy megmaradt élve,>  ||elég nyereség mindkettőnknek, || ki hogy ezután is éljen,  || kívánom Istentől!  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Istennek  hála legyen,  || mind egyiken, s mind másikon,  ||kiválóképpen || <az anyjuk hogy megmaradt élve,>  ||elég nyereség mindkettőnknek, || ki hogy ezután is éljen,  || kívánom Istentől!  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 *[[Húgom  is érzi immár a Halábori Istvánné szavát,  || mert ő mondja vala egyszer az ángyomnak,  || hogy édes keserűvel jó.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Húgom  is érzi immár a Halábori Istvánné szavát,  || mert ő mondja vala egyszer az ángyomnak,  || hogy édes keserűvel jó.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Húgom  is érzi immár a Halábori Istvánné szavát,  || mert ő mondja vala egyszer az ángyomnak,  || hogy édes keserűvel jó.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 *[[Ami  illeti az Ugnótné dolgát,  || értem ez álnok kurvának válaszát,  || ki noha az ura által szól,  || mint az ördög a kígyó által,  || de azért ugyan az asszony teszi a választ.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Ami  illeti az Ugnótné dolgát,  || értem ez álnok kurvának válaszát,  || ki noha az ura által szól,  || mint az ördög a kígyó által,  || de azért ugyan az asszony teszi a választ.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Ami  illeti az Ugnótné dolgát,  || értem ez álnok kurvának válaszát,  || ki noha az ura által szól,  || mint az ördög a kígyó által,  || de azért ugyan az asszony teszi a választ.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Ami  illeti az Ugnótné dolgát,  || értem ez álnok kurvának válaszát,  || ki noha az ura által szól,  || mint az ördög a kígyó által,  || de azért ugyan az asszony teszi a választ.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 [[Ami  illeti az Ugnótné dolgát,  || értem ez álnok kurvának válaszát,  || ki noha az ura által szól,  || mint az ördög a kígyó által,  || de azért ugyan az asszony teszi a választ.  ||]] 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 *[[Én  elejétől fogva azt mondtam,  || most is azt mondom,  || hogy Ugnótnéval való traktálás csak semmi,  || mert egymás kebelébe nem szednek epret a mostani atyafiak,  ||ha Telegdy János uram, || <kinek elég okossága is vagyon,>  ||rá nem vehette, || sőt azt mondja,  || hogy nem vallja ő,  || hogy másnak köze volna hozzá.  ||]] 
